Linux 6.8.0-52-generic (SnowBrain) 	07.03.2025 	_x86_64_	(4 CPU)

14.39.18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15.07.31     all   19,54    0,00    5,14    0,26    0,00    0,00    0,00    0,00    0,00   75,06
15.07.32     all    6,57    0,00    4,80    0,00    0,00    0,00    0,00    0,00    0,00   88,64
15.07.33     all    9,41    0,00    3,56    0,51    0,00    0,25    0,00    0,00    0,00   86,26
15.07.34     all   18,99    0,00    7,85    0,51    0,00    0,25    0,00    0,00    0,00   72,41
15.07.35     all   14,36    0,00    3,27    1,01    0,00    0,00    0,00    0,00    0,00   81,36
15.07.36     all   22,48    0,00   10,08    0,26    0,00    0,00    0,00    0,00    0,00   67,18
15.07.37     all    6,14    0,00    2,81    0,00    0,00    0,00    0,00    0,00    0,00   91,05
15.07.38     all    5,76    0,00    4,26    0,50    0,00    0,00    0,00    0,00    0,00   89,47
15.07.39     all    9,90    0,00    5,08    0,00    0,00    0,00    0,00    0,00    0,00   85,03
15.07.40     all   23,53    0,00    7,93    0,51    0,00    0,26    0,00    0,00    0,00   67,77
15.07.41     all   19,02    0,00    4,63    0,26    0,00    0,26    0,00    0,00    0,00   75,84
15.07.42     all    2,25    0,00    3,75    0,25    0,00    0,00    0,00    0,00    0,00   93,75
15.07.43     all    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
15.07.44     all    1,75    0,00    2,24    0,25    0,00    0,00    0,00    0,00    0,00   95,76
15.07.45     all    1,27    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   97,97
15.07.46     all    0,50    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   98,76
15.07.47     all    1,76    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   96,23
15.07.48     all    0,25    0,00    0,50    0,00    0,00    0,25    0,00    0,00    0,00   99,00
15.07.49     all    5,26    0,00    2,76    0,25    0,00    0,00    0,00    0,00    0,00   91,73
15.07.50     all    2,50    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   96,75
15.07.51     all    1,25    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   96,49
15.07.52     all    0,50    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,50
15.07.53     all    2,01    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,48
15.07.54     all    1,25    0,00    1,00    0,25    0,00    0,00    0,00    0,00    0,00   97,51
15.07.55     all    1,52    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   96,21
15.07.56     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,00
15.07.57     all    1,26    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,72
15.07.58     all    0,25    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,25
15.07.59     all    2,51    0,00    2,26    0,25    0,00    0,00    0,00    0,00    0,00   94,99
15.08.00     all    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15.08.01     all   67,34    0,00    7,54    0,00    0,00    0,00    0,00    0,00    0,00   25,13
15.08.02     all    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,50
15.08.03     all    3,79    0,00    2,78    0,00    0,00    0,00    0,00    0,00    0,00   93,43
15.08.04     all    7,97    0,00    4,11    0,00    0,00    0,26    0,00    0,00    0,00   87,66
15.08.05     all    7,85    0,00    1,52    0,00    0,00    0,00    0,00    0,00    0,00   90,63
15.08.06     all    3,51    0,00    4,26    0,00    0,00    0,00    0,00    0,00    0,00   92,23
15.08.07     all    1,26    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,24
15.08.08     all    2,01    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   94,72
15.08.09     all    1,00    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   98,50
15.08.10     all    7,11    0,00    5,08    0,51    0,00    0,25    0,00    0,00    0,00   87,06
15.08.11     all   13,42    0,00    4,56    0,00    0,00    0,25    0,00    0,00    0,00   81,77
15.08.12     all   18,02    0,00    6,35    0,51    0,00    0,00    0,00    0,00    0,00   75,13
15.08.13     all   18,53    0,00    5,33    0,76    0,00    0,25    0,00    0,00    0,00   75,13
15.08.14     all    9,60    0,00    5,30    0,25    0,00    0,00    0,00    0,00    0,00   84,85
15.08.15     all    1,26    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   97,99
15.08.16     all    2,02    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   95,47
15.08.17     all    0,50    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,25
15.08.18     all    1,75    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   95,99
15.08.19     all    1,25    0,00    1,00    0,25    0,00    0,00    0,00    0,00    0,00   97,51
15.08.20     all    0,25    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   97,99
15.08.21     all    2,01    0,00    1,00    0,00    0,00    0,25    0,00    0,00    0,00   96,74
15.08.22     all    0,25    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,75
15.08.23     all    1,75    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   95,99
15.08.24     all   38,00    0,00    1,25    0,25    0,00    0,00    0,00    0,00    0,00   60,50
15.08.25     all    2,52    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   94,96
15.08.26     all    7,23    0,00    5,24    0,00    0,00    0,00    0,00    0,00    0,00   87,53
15.08.27     all    1,76    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   95,23
15.08.28     all    0,50    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,50
15.08.29     all    2,25    0,00    2,75    0,25    0,00    0,00    0,00    0,00    0,00   94,75
15.08.30     all    5,84    0,00    2,54    0,00    0,00    0,00    0,00    0,00    0,00   91,62
15.08.31     all   13,55    0,00    7,42    0,00    0,00    0,26    0,00    0,00    0,00   78,77
15.08.32     all   20,71    0,00    5,56    0,76    0,00    0,00    0,00    0,00    0,00   72,98
15.08.33     all   17,05    0,00    7,12    0,51    0,00    0,25    0,00    0,00    0,00   75,06
15.08.34     all   14,18    0,00    3,29    0,51    0,00    0,00    0,00    0,00    0,00   82,03
15.08.35     all    2,76    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   94,22
15.08.36     all    1,51    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,99
15.08.37     all    1,25    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   96,74
15.08.38     all    1,51    0,00    1,26    0,00    0,00    0,00    0,00    0,00    0,00   97,23
15.08.39     all    2,00    0,00    1,00    0,25    0,00    0,00    0,00    0,00    0,00   96,75
15.08.40     all    4,52    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   92,21
15.08.41     all    4,82    0,00    2,03    0,00    0,00    0,00    0,00    0,00    0,00   93,15
15.08.42     all    9,16    0,00    6,11    0,00    0,00    0,00    0,00    0,00    0,00   84,73
15.08.43     all   21,23    0,00    4,35    0,26    0,00    0,00    0,00    0,00    0,00   74,17
15.08.44     all   20,10    0,00    7,79    1,01    0,00    0,00    0,00    0,00    0,00   71,11
15.08.45     all    0,76    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,99
15.08.46     all    1,51    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   96,22
15.08.47     all    1,75    0,00    0,50    0,00    0,00    0,25    0,00    0,00    0,00   97,51
15.08.48     all    1,50    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,99
15.08.49     all    0,50    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   98,99
15.08.50     all    1,50    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,74
15.08.51     all    0,25    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,75
15.08.52     all    6,06    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   89,90
15.08.53     all    8,12    0,00    3,30    0,00    0,00    0,00    0,00    0,00    0,00   88,58
15.08.54     all   22,51    0,00    7,67    0,51    0,00    0,00    0,00    0,00    0,00   69,31
15.08.55     all   14,18    0,00    4,56    0,51    0,00    0,00    0,00    0,00    0,00   80,76
15.08.56     all   10,89    0,00    2,53    0,51    0,00    0,00    0,00    0,00    0,00   86,08
15.08.57     all    1,77    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15.08.58     all    1,25    0,00    0,50    0,25    0,00    0,00    0,00    0,00    0,00   97,99
15.08.59     all    1,76    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   95,98
15.09.00     all    1,00    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   97,76
15.09.01     all    1,76    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   95,72
15.09.02     all   11,25    0,00    4,35    0,51    0,00    0,00    0,00    0,00    0,00   83,89
15.09.03     all    5,08    0,00    3,81    0,00    0,00    0,00    0,00    0,00    0,00   91,12
15.09.04     all   19,85    0,00    4,83    0,51    0,00    0,25    0,00    0,00    0,00   74,55
15.09.05     all    8,95    0,00    5,63    0,00    0,00    0,00    0,00    0,00    0,00   85,42
15.09.06     all   26,08    0,00    5,57    0,51    0,00    0,25    0,00    0,00    0,00   67,59
15.09.07     all    2,26    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   94,47
15.09.08     all    1,50    0,00    0,75    0,25    0,00    0,00    0,00    0,00    0,00   97,51
15.09.09     all    1,50    0,00    2,75    0,00    0,00    0,25    0,00    0,00    0,00   95,50
15.09.10     all    0,50    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   99,00
15.09.11     all    1,00    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   98,25
15.09.12     all    1,01    0,00    1,51    0,50    0,00    0,00    0,00    0,00    0,00   96,98
15.09.13     all    1,26    0,00    1,52    0,00    0,00    0,00    0,00    0,00    0,00   97,22
15.09.14     all   18,07    0,00    6,62    0,25    0,00    0,00    0,00    0,00    0,00   75,06
15.09.15     all   13,92    0,00    2,78    0,25    0,00    0,00    0,00    0,00    0,00   83,04
15.09.16     all   11,87    0,00    6,31    0,76    0,00    0,25    0,00    0,00    0,00   80,81
15.09.17     all    1,26    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15.09.18     all    2,75    0,00    2,75    0,25    0,00    0,00    0,00    0,00    0,00   94,25
15.09.19     all    1,26    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15.09.20     all    1,75    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,49
15.09.21     all    2,26    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   96,99
15.09.22     all    1,51    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   96,23
15.09.23     all    0,25    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   99,25
15.09.24     all    2,01    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,49
15.09.25     all    1,00    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,75
15.09.26     all   10,83    0,00    8,82    0,00    0,00    0,00    0,00    0,00    0,00   80,35
15.09.27     all    9,51    0,00    4,37    0,26    0,00    0,26    0,00    0,00    0,00   85,60
15.09.28     all   23,10    0,00    7,61    0,51    0,00    0,00    0,00    0,00    0,00   68,78
15.09.29     all   17,05    0,00    6,72    0,26    0,00    0,00    0,00    0,00    0,00   75,97
15.09.30     all   13,13    0,00    3,54    0,25    0,00    0,00    0,00    0,00    0,00   83,08
15.09.31     all   15,42    0,00    8,23    0,00    0,00    0,00    0,00    0,00    0,00   76,35
15.09.32     all   26,33    0,00    5,82    1,01    0,00    0,76    0,00    0,00    0,00   66,08
15.09.33     all    9,90    0,00    4,82    0,25    0,00    0,00    0,00    0,00    0,00   85,03
15.09.34     all   23,85    0,00    7,44    0,51    0,00    0,00    0,00    0,00    0,00   68,21
15.09.35     all   13,66    0,00    9,28    0,26    0,00    0,00    0,00    0,00    0,00   76,80
15.09.36     all   32,31    0,00    7,95    0,26    0,00    0,26    0,00    0,00    0,00   59,23
15.09.37     all   27,18    0,00   10,26    0,51    0,00    0,26    0,00    0,00    0,00   61,79
15.09.38     all    8,59    0,00    3,79    0,51    0,00    0,00    0,00    0,00    0,00   87,12
15.09.39     all   10,86    0,00    7,58    0,00    0,00    0,25    0,00    0,00    0,00   81,31
15.09.40     all   29,92    0,00    8,70    0,77    0,00    0,00    0,00    0,00    0,00   60,61
15.09.41     all   18,25    0,00    3,60    0,26    0,00    0,26    0,00    0,00    0,00   77,63
15.09.42     all   10,97    0,00    6,12    0,26    0,00    0,00    0,00    0,00    0,00   82,65
15.09.43     all   21,27    0,00    6,08    0,76    0,00    0,25    0,00    0,00    0,00   71,65
15.09.44     all   17,62    0,00    8,29    0,00    0,00    0,00    0,00    0,00    0,00   74,09
15.09.45     all   21,99    0,00    6,14    0,77    0,00    0,26    0,00    0,00    0,00   70,84
15.09.46     all   11,05    0,00    7,46    0,00    0,00    0,00    0,00    0,00    0,00   81,49
15.09.47     all   27,37    0,00    7,42    0,26    0,00    0,26    0,00    0,00    0,00   64,71
15.09.48     all   24,62    0,00    9,49    1,03    0,00    0,00    0,00    0,00    0,00   64,87
15.09.49     all    4,55    0,00    1,52    0,00    0,00    0,00    0,00    0,00    0,00   93,94
15.09.50     all    9,77    0,00    6,68    0,00    0,00    0,00    0,00    0,00    0,00   83,55
15.09.51     all   24,74    0,00    5,61    0,77    0,00    0,26    0,00    0,00    0,00   68,62
15.09.52     all   18,41    0,00    5,88    0,26    0,00    0,00    0,00    0,00    0,00   75,45
15.09.53     all   15,78    0,00    8,91    0,00    0,00    0,00    0,00    0,00    0,00   75,32
15.09.54     all    6,35    0,00    3,55    0,25    0,00    0,25    0,00    0,00    0,00   89,59
15.09.55     all    3,29    0,00    3,29    0,00    0,00    0,00    0,00    0,00    0,00   93,42
15.09.56     all    1,00    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,75
15.09.57     all    1,51    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,98
15.09.58     all    9,64    0,00    2,28    0,00    0,00    0,00    0,00    0,00    0,00   88,07
15.09.59     all   15,70    0,00    5,32    1,27    0,00    0,00    0,00    0,00    0,00   77,72
15.10.00     all   24,81    0,00    6,08    1,01    0,00    0,25    0,00    0,00    0,00   67,85
15.10.01     all    8,25    0,00    6,70    0,00    0,00    0,00    0,00    0,00    0,00   85,05
15.10.02     all   30,95    0,00    6,91    0,77    0,00    0,00    0,00    0,00    0,00   61,38
15.10.03     all   29,12    0,00   10,31    0,77    0,00    0,26    0,00    0,00    0,00   59,54
15.10.04     all   10,66    0,00    3,30    0,00    0,00    0,25    0,00    0,00    0,00   85,79
15.10.05     all   33,33    0,00    9,16    0,76    0,00    0,25    0,00    0,00    0,00   56,49
15.10.06     all   43,08    0,00   12,05    0,26    0,00    0,26    0,00    0,00    0,00   44,36
15.10.07     all   45,90    0,00    7,95    0,51    0,00    0,51    0,00    0,00    0,00   45,13
15.10.08     all    4,01    0,00    4,01    0,25    0,00    0,00    0,00    0,00    0,00   91,73
15.10.09     all    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,50
15.10.10     all    2,26    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   95,48
15.10.11     all    0,25    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,49
15.10.12     all   12,59    0,00    4,28    0,00    0,00    0,00    0,00    0,00    0,00   83,12
15.10.13     all   28,21    0,00    5,38    0,51    0,00    0,26    0,00    0,00    0,00   65,64
15.10.14     all   17,93    0,00    6,82    0,25    0,00    0,25    0,00    0,00    0,00   74,75
15.10.15     all   29,27    0,00   10,88    0,00    0,00    0,52    0,00    0,00    0,00   59,33
15.10.16     all    3,81    0,00    3,55    0,00    0,00    0,00    0,00    0,00    0,00   92,64
15.10.17     all   15,78    0,00    5,34    0,25    0,00    0,00    0,00    0,00    0,00   78,63
15.10.18     all    2,01    0,00    3,26    0,25    0,00    0,25    0,00    0,00    0,00   94,24
15.10.19     all    1,75    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   97,50
15.10.20     all    0,50    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   97,49
15.10.21     all   33,33    0,00   11,03    0,51    0,00    0,26    0,00    0,00    0,00   54,87
15.10.22     all   64,48    0,00   27,71    0,00    0,00    0,50    0,00    0,00    0,00    7,30
15.10.23     all   51,66    0,00   27,37    0,26    0,00    0,26    0,00    0,00    0,00   20,46
15.10.24     all   74,81    0,00   11,08    0,00    0,00    0,00    0,00    0,00    0,00   14,11
Average:     all   20,12    0,00    5,65    0,20    0,00    0,09    0,00    0,00    0,00   73,93
